customer_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
1408,10,3,4975.92,4,1,2,412
1409,37,5,6232.56,3,2,3,323
1410,60,7,10217.49,2,3,4,234
1411,35,6,8273.8,3,2,4,324
1412,121,4,3403.46,1,1,1,111
1413,3,6,5581.84,4,2,2,422
1414,18,2,1758.44,3,1,1,311
1415,27,4,4962.58,3,1,2,312
1416,67,5,4467.3,2,2,2,222
1417,89,7,9187.68,1,3,4,134
1418,82,7,7705.58,2,3,3,233
1419,140,5,3385.2400000000002,1,2,1,121
1420,38,5,4965.84,3,2,2,322
1421,53,6,5452.030000000001,2,2,2,222
1422,38,8,7307.18,3,4,3,343
1423,37,6,7143.39,3,2,3,323
1424,76,3,3560.7,2,1,1,211
1425,0,4,4470.96,4,1,2,412
1426,19,7,5955.06,3,3,2,332
1427,98,6,6354.3,1,2,3,123
1428,15,10,11559.73,4,4,4,444
1429,31,7,5046.72,3,3,2,332
1430,22,6,5159.71,3,2,2,322
1431,48,4,3180.44,2,1,1,211
1432,33,6,5329.7300000000005,3,2,2,322
1433,131,3,4030.1099999999997,1,1,1,111
1434,124,2,2016.27,1,1,1,111
1435,33,7,8853.71,3,3,4,334
1436,58,5,5911.139999999999,2,2,2,222
1437,113,3,3495.9300000000003,1,1,1,111
1438,6,11,12392.71,4,4,4,444
1439,65,4,4947.7300000000005,2,1,2,212
1440,44,6,8415.02,3,2,4,324
1441,158,2,1628.66,1,1,1,111
1442,172,3,2305.03,1,1,1,111
1443,44,10,10803.14,3,4,4,344
1444,38,5,2497.0699999999997,3,2,1,321
1445,6,6,8482.71,4,2,4,424
1446,10,7,9653.68,4,3,4,434
1447,97,7,8905.630000000001,1,3,4,134
1448,178,1,642.31,1,1,1,111
1449,14,6,8326.130000000001,4,2,4,424
1450,42,7,8942.8,3,3,4,334
1451,31,7,7294.32,3,3,3,333
1452,2,5,5937.9800000000005,4,2,2,422
1453,0,5,6332.4,4,2,3,423
1454,5,5,5619.66,4,2,2,422
1455,32,5,5089.9,3,2,2,322
1456,8,4,1713.83,4,1,1,411
1457,23,7,7169.26,3,3,3,333
1458,198,3,4366.14,1,1,2,112
1459,98,4,5707.43,1,1,2,112
1460,12,8,14633.24,4,4,4,444
1461,18,7,8475.94,3,3,4,334
1462,81,6,5402.17,2,2,2,222
1463,25,5,5593.08,3,2,2,322
1464,25,7,6447.85,3,3,3,333
1465,107,4,3709.83,1,1,1,111
1466,23,3,3383.13,3,1,1,311
1467,13,7,5883.48,4,3,2,432
1468,21,7,7792.76,3,3,3,333
1469,74,6,5088.71,2,2,2,222
1470,1,8,8783.3,4,4,4,444
1471,5,5,5435.15,4,2,2,422
1472,69,7,8646.38,2,3,4,234
1473,32,11,11098.84,3,4,4,344
1474,66,5,5061.36,2,2,2,222
1475,19,8,11874.85,3,4,4,344
1476,45,2,2055.69,2,1,1,211
1477,43,9,9549.97,3,4,4,344
1478,1,8,7494.3,4,4,3,443
1479,15,6,5371.29,4,2,2,422
1480,2,9,7182.38,4,4,3,443
1481,78,9,9626.68,2,4,4,244
1482,68,12,14366.26,2,4,4,244
1483,101,8,7979.17,1,4,3,143
1484,14,5,3812.0,4,2,1,421
1485,4,2,1871.67,4,1,1,411
1486,32,5,4895.26,3,2,2,322
1487,17,2,617.38,4,1,1,411
1488,19,2,2561.77,3,1,1,311
1489,111,5,4051.77,1,2,1,121
1490,23,4,4593.42,3,1,2,312
1491,160,3,3208.6000000000004,1,1,1,111
1492,5,8,11326.9,4,4,4,444
1493,19,10,11653.87,3,4,4,344
1494,18,10,11747.52,3,4,4,344
1495,3,2,1217.97,4,1,1,411
1496,81,5,7189.5,2,2,3,223
1497,86,6,6257.94,1,2,3,123
1498,40,4,4031.87,3,1,1,311
1499,117,5,5880.2699999999995,1,2,2,122
1500,5,5,7075.5599999999995,4,2,3,423
1501,28,5,4317.1,3,2,2,322
1502,66,9,11571.9,2,4,4,244
1503,26,10,13725.13,3,4,4,344
1504,5,5,5266.7,4,2,2,422
1505,18,5,6155.87,3,2,3,323
1506,0,10,11058.14,4,4,4,444
1507,16,4,6661.28,4,1,3,413
1508,61,5,5437.08,2,2,2,222
1509,44,3,2949.6800000000003,3,1,1,311
1510,263,2,2588.77,1,1,1,111
1511,16,8,7012.24,4,4,3,443
1512,136,4,6281.98,1,1,3,113
1513,55,6,5632.32,2,2,2,222
1514,58,7,7863.42,2,3,3,233
1515,8,7,5844.51,4,3,2,432
1516,37,5,5692.96,3,2,2,322
1517,27,11,13750.08,3,4,4,344
1518,31,5,6263.77,3,2,3,323
1519,8,11,9090.05,4,4,4,444
1520,167,4,4369.87,1,1,2,112
1521,95,2,2287.37,1,1,1,111
1522,9,6,6500.01,4,2,3,423
1523,41,3,3736.42,3,1,1,311
1524,37,8,5784.92,3,4,2,342
1525,112,3,2983.65,1,1,1,111
1526,50,6,8545.73,2,2,4,224
1527,41,8,8695.82,3,4,4,344
1528,57,7,7880.17,2,3,3,233
1529,104,1,1810.0,1,1,1,111
1530,1,10,13634.73,4,4,4,444
1531,42,7,7667.54,3,3,3,333
1532,3,6,6446.1900000000005,4,2,3,423
1533,52,8,7532.76,2,4,3,243
1534,46,7,7048.71,2,3,3,233
1535,104,5,7008.0599999999995,1,2,3,123
1536,33,4,4914.46,3,1,2,312
1537,55,9,9589.18,2,4,4,244
1538,1,4,891.12,4,1,1,411
1539,65,8,6655.98,2,4,3,243
1540,5,6,7965.92,4,2,3,423
1541,70,5,6311.2,2,2,3,223
1542,84,5,5625.49,2,2,2,222
1543,74,3,2638.73,2,1,1,211
1544,272,1,1057.51,1,1,1,111
1545,2,7,6179.73,4,3,3,433
1546,69,7,6956.75,2,3,3,233
1547,22,9,12870.9,3,4,4,344
1548,37,3,2239.69,3,1,1,311
1549,3,7,5720.9800000000005,4,3,2,432
1550,42,6,5181.85,3,2,2,322
1551,74,7,7800.78,2,3,3,233
1552,99,5,6945.16,1,2,3,123
1553,52,4,4422.05,2,1,2,212
1554,49,7,9898.23,2,3,4,234
1555,59,7,7885.78,2,3,3,233
1556,149,5,6248.45,1,2,3,123
1557,27,7,9899.14,3,3,4,334
1558,8,9,13587.269999999999,4,4,4,444
1559,76,8,11795.54,2,4,4,244
1560,54,3,1348.02,2,1,1,211
1561,27,8,10601.55,3,4,4,344
1562,100,3,4066.11,1,1,1,111
1563,129,4,4845.110000000001,1,1,2,112
1564,13,3,2983.8,4,1,1,411
1565,9,2,3083.23,4,1,1,411
1566,199,4,2886.44,1,1,1,111
1567,67,7,10643.93,2,3,4,234
1568,139,5,7722.0599999999995,1,2,3,123
1569,172,1,1466.68,1,1,1,111
1570,28,9,9958.95,3,4,4,344
1571,3,4,6221.7300000000005,4,1,3,413
1572,111,6,10119.88,1,2,4,124
1573,55,4,5400.4400000000005,2,1,2,212
1574,73,10,9813.75,2,4,4,244
1575,157,4,4088.84,1,1,1,111
1576,37,8,7956.31,3,4,3,343
1577,12,7,7980.92,4,3,3,433
1578,16,7,9064.42,4,3,4,434
1579,40,10,12087.02,3,4,4,344
1580,50,8,7454.8099999999995,2,4,3,243
1581,36,8,7922.66,3,4,3,343
1582,111,5,5202.889999999999,1,2,2,122
1583,112,4,4888.05,1,1,2,112
1584,2,2,2749.7200000000003,4,1,1,411
1585,37,8,8002.97,3,4,3,343
1586,16,6,6104.44,4,2,3,423
1587,26,5,4992.59,3,2,2,322
1588,32,7,9131.54,3,3,4,334
1589,11,6,8549.57,4,2,4,424
1590,132,3,5130.389999999999,1,1,2,112
1591,24,12,13908.32,3,4,4,344
1592,100,4,5703.379999999999,1,1,2,112
1593,26,6,7569.45,3,2,3,323
1594,0,6,8475.63,4,2,4,424
1595,55,7,9792.89,2,3,4,234
1596,135,5,5697.98,1,2,2,122
1597,29,12,18052.68,3,4,4,344
1598,120,5,6297.23,1,2,3,123
1599,23,11,8164.88,3,4,3,343
1600,13,9,5904.32,4,4,2,442
1601,26,4,3901.84,3,1,1,311
1602,7,5,6779.29,4,2,3,423
1603,76,4,5471.889999999999,2,1,2,212
1604,99,3,3311.7200000000003,1,1,1,111
1605,89,3,3871.88,1,1,1,111
1606,42,5,6270.96,3,2,3,323
1607,1,5,4898.71,4,2,2,422
1608,12,3,2811.51,4,1,1,411
1609,61,5,6259.92,2,2,3,223
1610,8,5,6734.610000000001,4,2,3,423
1611,41,12,13692.47,3,4,4,344
1612,67,2,3904.22,2,1,1,211
1613,41,8,6670.94,3,4,3,343
1614,80,7,5571.04,2,3,2,232
1615,61,6,8856.76,2,2,4,224
1616,153,7,10413.51,1,3,4,134
1617,5,5,5926.27,4,2,2,422
1618,43,2,2033.21,3,1,1,311
1619,23,10,11466.11,3,4,4,344
1620,216,2,2947.04,1,1,1,111
1621,111,5,2804.08,1,2,1,121
1622,47,3,1952.29,2,1,1,211
1623,2,6,7686.06,4,2,3,423
1624,3,6,4424.39,4,2,2,422
1625,9,8,12809.369999999999,4,4,4,444
1626,255,2,1789.3799999999999,1,1,1,111
1627,42,8,10051.58,3,4,4,344
1628,133,2,3869.2699999999995,1,1,1,111
1629,1,7,8226.210000000001,4,3,4,434
1630,72,3,3699.7799999999997,2,1,1,211
1631,25,5,5204.3,3,2,2,322
1632,151,2,2114.26,1,1,1,111
1633,17,3,4623.68,4,1,2,412
1634,196,4,3683.93,1,1,1,111
1635,139,4,6745.71,1,1,3,113
1636,40,5,6065.61,3,2,3,323
1637,53,8,7801.63,2,4,3,243
1638,11,4,5237.9,4,1,2,412
1639,26,6,7481.219999999999,3,2,3,323
1640,62,7,5455.04,2,3,2,232
1641,63,9,9474.24,2,4,4,244
1642,129,5,4353.22,1,2,2,122
1643,38,8,9571.34,3,4,4,344
1644,31,7,8493.64,3,3,4,334
1645,57,7,4521.049999999999,2,3,2,232
1646,35,7,7426.27,3,3,3,333
1647,29,7,7932.610000000001,3,3,3,333
1648,13,4,4946.86,4,1,2,412
1649,71,3,4375.29,2,1,2,212
1650,10,5,4358.9,4,2,2,422
1651,97,5,2070.12,1,2,1,121
1652,56,6,7230.45,2,2,3,223
1653,33,5,5084.3,3,2,2,322
1654,126,4,4021.4700000000003,1,1,1,111
1655,16,3,3331.17,4,1,1,411
1656,148,7,8201.54,1,3,3,133
1657,61,6,5897.3099999999995,2,2,2,222
1658,280,4,3729.5499999999997,1,1,1,111
1659,50,7,8004.33,2,3,3,233
1660,76,6,4480.62,2,2,2,222
1661,26,6,8438.94,3,2,4,324
1662,62,5,3125.38,2,2,1,221
1663,13,6,8093.37,4,2,3,423
1664,42,7,8460.32,3,3,4,334
1665,68,8,8205.05,2,4,3,243
1666,78,4,5256.49,2,1,2,212
1667,76,7,9549.75,2,3,4,234
1668,4,6,6878.43,4,2,3,423
1669,50,6,6940.13,2,2,3,223
1670,60,9,8855.96,2,4,4,244
1671,43,4,3197.84,3,1,1,311
1672,42,13,14908.46,3,4,4,344
1673,22,3,1318.28,3,1,1,311
1674,19,5,1043.7,3,2,1,321
1675,57,4,4572.34,2,1,2,212
1676,113,5,6881.58,1,2,3,123
1677,59,8,8188.179999999999,2,4,3,243
1678,68,9,8841.869999999999,2,4,4,244
1679,136,4,5682.89,1,1,2,112
1680,112,3,5001.21,1,1,2,112
1681,18,5,5956.62,3,2,2,322
1682,111,6,10071.44,1,2,4,124
1683,24,9,12412.95,3,4,4,344
1684,16,6,4309.7,4,2,2,422
1685,86,2,1818.98,1,1,1,111
1686,21,10,10098.74,3,4,4,344
1687,10,4,4032.17,4,1,1,411
1688,38,8,8917.130000000001,3,4,4,344
1689,136,5,7091.33,1,2,3,123
1690,16,9,8042.110000000001,4,4,3,443
1691,2,8,7630.41,4,4,3,443
1692,127,5,3763.01,1,2,1,121
1693,75,7,8716.14,2,3,4,234
1694,48,7,7616.63,2,3,3,233
1695,37,5,7504.66,3,2,3,323
1696,61,9,12254.53,2,4,4,244
1697,106,5,6885.15,1,2,3,123
1698,32,8,9039.039999999999,3,4,4,344
1699,81,8,8291.65,2,4,4,244
1700,44,7,5028.5,3,3,2,332
1701,5,5,3664.41,4,2,1,421
1702,14,7,5682.53,4,3,2,432
1703,3,4,2468.19,4,1,1,411
1704,306,2,3009.57,1,1,1,111
1705,15,4,5029.5,4,1,2,412
1706,2,8,9107.39,4,4,4,444
1707,17,9,6986.84,4,4,3,443
1708,59,4,6112.64,2,1,3,213
1709,4,5,5390.71,4,2,2,422
1710,50,4,4067.49,2,1,1,211
1711,41,7,6222.5599999999995,3,3,3,333
1712,286,2,1953.53,1,1,1,111
1713,6,7,9031.89,4,3,4,434
1714,38,6,5717.15,3,2,2,322
1715,102,3,2616.3199999999997,1,1,1,111
1716,134,2,2372.87,1,1,1,111
1717,46,4,3349.03,2,1,1,211
1718,33,5,4488.2,3,2,2,322
1719,35,5,5061.53,3,2,2,322
1720,123,5,5561.49,1,2,2,122
1721,0,7,8195.2,4,3,3,433
1722,4,9,12696.87,4,4,4,444
1723,17,5,4943.21,4,2,2,422
1724,103,4,2074.23,1,1,1,111
1725,26,8,11020.22,3,4,4,344
1726,9,8,10471.32,4,4,4,444
1727,71,7,7397.04,2,3,3,233
1728,26,7,9185.800000000001,3,3,4,334
1729,63,7,5273.49,2,3,2,232
1730,79,3,3121.3,2,1,1,211
1731,43,11,8015.92,3,4,3,343
1732,97,5,4804.96,1,2,2,122
1733,129,5,4933.33,1,2,2,122
1734,219,2,1998.5900000000001,1,1,1,111
1735,65,5,5022.08,2,2,2,222
1736,61,6,8725.86,2,2,4,224
1737,45,3,4477.58,2,1,2,212
1738,109,5,3395.26,1,2,1,121
1739,37,4,4215.17,3,1,2,312
1740,6,8,9327.380000000001,4,4,4,444
1741,26,4,5075.22,3,1,2,312
1742,69,6,7168.48,2,2,3,223
1743,101,7,8615.73,1,3,4,134
1744,21,3,1889.09,3,1,1,311
1745,5,12,10025.74,4,4,4,444
1746,105,6,8448.21,1,2,4,124
1747,190,4,2839.33,1,1,1,111
1748,2,10,11012.26,4,4,4,444
1749,81,3,3909.98,2,1,1,211
1750,92,6,7768.64,1,2,3,123
1751,12,4,3904.5699999999997,4,1,1,411
1752,53,7,5387.53,2,3,2,232
1753,41,4,4242.64,3,1,2,312
1754,83,5,6904.57,2,2,3,223
1755,19,6,6597.55,3,2,3,323
1756,62,3,2636.84,2,1,1,211
1757,229,1,1228.07,1,1,1,111
1758,2,7,4887.03,4,3,2,432
1759,18,6,5494.57,3,2,2,322
1760,12,7,8150.56,4,3,3,433
1761,18,5,5743.1,3,2,2,322
1762,59,12,12375.52,2,4,4,244
1763,9,7,7841.49,4,3,3,433
1764,2,4,3350.1400000000003,4,1,1,411
1765,46,6,8083.150000000001,2,2,3,223
1766,182,5,3464.7,1,2,1,121
1767,4,5,5973.14,4,2,2,422
1768,92,2,2428.24,1,1,1,111
1769,28,6,5115.5,3,2,2,322
1770,13,7,8228.41,4,3,4,434
1771,39,6,7019.95,3,2,3,323
1772,53,4,4467.889999999999,2,1,2,212
1773,8,11,13096.0,4,4,4,444
1774,28,4,3792.41,3,1,1,311
1775,55,6,6171.379999999999,2,2,3,223
1776,34,7,7458.65,3,3,3,333
1777,26,7,7648.4400000000005,3,3,3,333
1778,312,2,3040.4,1,1,1,111
1779,129,6,8886.92,1,2,4,124
1780,38,4,4117.57,3,1,1,311
1781,9,4,3282.18,4,1,1,411
1782,81,6,8490.84,2,2,4,224
1783,23,12,11248.25,3,4,4,344
1784,71,4,4486.610000000001,2,1,2,212
1785,24,6,5294.27,3,2,2,322
1786,114,2,1570.1,1,1,1,111
1787,0,6,7519.39,4,2,3,423
1788,41,9,10584.15,3,4,4,344
1789,60,3,3728.3,2,1,1,211
1790,32,5,4313.98,3,2,2,322
1791,57,6,7479.16,2,2,3,223
1792,6,10,9395.76,4,4,4,444
1793,60,6,7572.360000000001,2,2,3,223
1794,1,5,3869.44,4,2,1,421
1795,3,6,6133.57,4,2,3,423
1796,122,2,471.26,1,1,1,111
1797,77,11,10502.99,2,4,4,244
1798,13,7,6605.389999999999,4,3,3,433
1799,57,4,4409.38,2,1,2,212
1800,23,4,5571.58,3,1,2,312
1801,65,8,9112.94,2,4,4,244
1802,13,8,10435.94,4,4,4,444
1803,121,7,7116.29,1,3,3,133
1804,26,3,4740.04,3,1,2,312
1805,198,4,2108.15,1,1,1,111
1806,24,8,8723.79,3,4,4,344
1807,60,6,6829.25,2,2,3,223
1808,52,7,10837.15,2,3,4,234
1809,40,6,10150.57,3,2,4,324
1810,6,2,458.74,4,1,1,411
1811,22,8,10112.53,3,4,4,344
1812,85,10,10631.380000000001,2,4,4,244
1813,18,6,6307.18,3,2,3,323
1814,110,6,4848.03,1,2,2,122
1815,11,5,4235.58,4,2,2,422
1816,50,5,4929.820000000001,2,2,2,222
1817,31,11,10054.07,3,4,4,344
1818,86,7,8942.78,1,3,4,134
1819,252,2,2884.59,1,1,1,111
1820,28,9,8429.29,3,4,4,344
1821,37,12,14387.59,3,4,4,344
1822,2,5,3009.41,4,2,1,421
1823,118,6,6635.66,1,2,3,123
1824,12,7,7059.410000000001,4,3,3,433
1825,40,6,6976.92,3,2,3,323
1826,22,7,6983.06,3,3,3,333
1827,38,5,6400.31,3,2,3,323
1828,27,3,2146.84,3,1,1,311
1829,3,3,2868.37,4,1,1,411
1830,13,8,8772.89,4,4,4,444
1831,24,8,6774.88,3,4,3,343
1832,23,8,9260.84,3,4,4,344
1833,10,5,4197.33,4,2,1,421
1834,25,4,6290.79,3,1,3,313
1835,30,6,5273.87,3,2,2,322
1836,53,2,2832.71,2,1,1,211
1837,35,7,9763.42,3,3,4,334
1838,49,5,7121.110000000001,2,2,3,223
1839,49,7,5930.82,2,3,2,232
1840,23,7,6929.780000000001,3,3,3,333
1841,36,4,5805.54,3,1,2,312
1842,217,5,6542.54,1,2,3,123
1843,112,4,5065.64,1,1,2,112
1844,41,7,9198.960000000001,3,3,4,334
1845,109,7,9342.199999999999,1,3,4,134
1846,333,1,441.49,1,1,1,111
1847,32,3,3921.92,3,1,1,311
1848,42,6,8432.48,3,2,4,324
1849,54,6,7069.03,2,2,3,223
1850,44,7,7706.74,3,3,3,333
1851,285,2,2498.86,1,1,1,111
1852,97,5,7030.610000000001,1,2,3,123
1853,25,9,8957.8,3,4,4,344
1854,0,3,3384.5600000000004,4,1,1,411
1855,140,4,3648.1,1,1,1,111
1856,127,2,1134.63,1,1,1,111
1857,51,5,7891.88,2,2,3,223
1858,51,8,12412.28,2,4,4,244
1859,76,5,6599.450000000001,2,2,3,223
1860,11,6,7424.78,4,2,3,423
1861,20,6,7073.07,3,2,3,323
1862,53,7,6966.85,2,3,3,233
1863,201,6,8915.48,1,2,4,124
1864,31,11,8863.49,3,4,4,344
1865,99,1,1071.23,1,1,1,111
1866,38,9,12450.76,3,4,4,344
1867,2,8,11055.86,4,4,4,444
1868,28,6,10105.23,3,2,4,324
1869,41,4,3260.59,3,1,1,311
1870,38,7,7755.76,3,3,3,333
1871,94,4,3787.27,1,1,1,111
1872,3,6,6136.51,4,2,3,423
1873,8,4,5930.68,4,1,2,412
1874,82,5,3958.4700000000003,2,2,1,221
1875,51,6,6549.05,2,2,3,223
1876,116,5,10115.019999999999,1,2,4,124
1877,50,6,4192.3099999999995,2,2,1,221
1878,32,6,6231.59,3,2,3,323
1879,28,7,5332.889999999999,3,3,2,332
1880,29,5,6619.75,3,2,3,323
1881,35,7,8559.33,3,3,4,334
1882,128,6,5862.02,1,2,2,122
1883,42,3,4596.28,3,1,2,312
1884,58,7,6672.0,2,3,3,233
1885,4,9,10587.23,4,4,4,444
1886,6,4,4591.32,4,1,2,412
1887,43,11,17133.93,3,4,4,344
1888,199,4,5775.32,1,1,2,112
1889,135,5,6210.6900000000005,1,2,3,123
1890,44,9,10862.91,3,4,4,344
1891,81,7,9203.4,2,3,4,234
1892,107,6,4803.15,1,2,2,122
1893,2,7,7903.94,4,3,3,433
1894,36,4,3591.0299999999997,3,1,1,311
1895,7,6,2994.17,4,2,1,421
1896,159,3,3843.92,1,1,1,111
1897,62,7,5120.75,2,3,2,232
1898,60,7,9179.48,2,3,4,234
1899,76,5,3807.34,2,2,1,221
1900,67,4,3327.94,2,1,1,211
1901,127,7,10098.550000000001,1,3,4,134
1902,109,6,5864.75,1,2,2,122
1903,16,4,6548.94,4,1,3,413
1904,67,3,1954.46,2,1,1,211
1905,10,9,9595.46,4,4,4,444
1906,1,6,5992.34,4,2,2,422
1907,51,4,3740.6,2,1,1,211
1908,107,6,7578.92,1,2,3,123
1909,75,6,5543.2,2,2,2,222
1910,17,3,3041.75,4,1,1,411
1911,61,2,3156.3599999999997,2,1,1,211
1912,27,9,7048.1900000000005,3,4,3,343
1913,21,13,8621.87,3,4,4,344
1914,12,8,7833.69,4,4,3,443
1915,61,5,4749.41,2,2,2,222
1916,145,7,7436.05,1,3,3,133
1917,143,7,9783.66,1,3,4,134
1918,1,5,6735.74,4,2,3,423
1919,44,4,3935.23,3,1,1,311
1920,66,2,1038.65,2,1,1,211
1921,40,1,586.45,3,1,1,311
1922,29,3,3352.52,3,1,1,311
1923,15,4,3704.94,4,1,1,411
1924,61,3,4133.39,2,1,1,211
1925,5,7,6617.74,4,3,3,433
1926,5,5,7762.71,4,2,3,423
1927,26,5,6439.16,3,2,3,323
1928,34,2,2219.84,3,1,1,311
1929,45,6,3442.2,2,2,1,221
1930,109,5,6575.57,1,2,3,123
1931,171,3,2218.5,1,1,1,111
1932,134,8,12027.439999999999,1,4,4,144
1933,20,9,11181.04,3,4,4,344
1934,3,6,6431.09,4,2,3,423
1935,238,6,6514.44,1,2,3,123
1936,77,8,9673.2,2,4,4,244
1937,34,7,9338.9,3,3,4,334
1938,229,4,5966.86,1,1,2,112
1939,76,2,806.18,2,1,1,211
1940,52,4,6093.610000000001,2,1,3,213
1941,5,4,4645.6900000000005,4,1,2,412
1942,16,8,6241.37,4,4,3,443
1943,210,3,2075.7799999999997,1,1,1,111
1944,5,6,6035.27,4,2,3,423
1945,155,3,2551.62,1,1,1,111
1946,82,13,11237.380000000001,2,4,4,244
1947,35,9,8225.63,3,4,4,344
1948,168,5,4266.28,1,2,2,122
1949,116,7,8547.61,1,3,4,134
1950,6,9,12108.45,4,4,4,444
1951,118,8,6977.969999999999,1,4,3,143
1952,76,10,7870.0,2,4,3,243
1953,10,7,6386.97,4,3,3,433
1954,28,9,10028.09,3,4,4,344
1955,78,3,3235.83,2,1,1,211
1956,33,4,3039.79,3,1,1,311
1957,48,11,12822.04,2,4,4,244
1958,69,4,2389.99,2,1,1,211
1959,52,8,7593.280000000001,2,4,3,243
1960,69,4,5914.98,2,1,2,212
1961,199,3,4600.360000000001,1,1,2,112
1962,93,2,1385.6,1,1,1,111
1963,9,2,2683.29,4,1,1,411
1964,102,6,8039.19,1,2,3,123
1965,6,5,4201.57,4,2,2,422
1966,118,6,3660.46,1,2,1,121
1967,56,6,7697.1900000000005,2,2,3,223
1968,159,5,4664.66,1,2,2,122
1969,17,6,6142.67,4,2,3,423
1970,0,8,8590.23,4,4,4,444
1971,62,7,8998.88,2,3,4,234
1972,0,5,5366.41,4,2,2,422
1973,47,4,4932.1,2,1,2,212
1974,32,5,3780.45,3,2,1,321
1975,108,2,661.42,1,1,1,111
1976,83,6,6246.07,2,2,3,223
1977,60,4,3681.98,2,1,1,211
1978,13,3,2048.2599999999998,4,1,1,411
1979,22,5,8062.73,3,2,3,323
1980,73,8,9465.380000000001,2,4,4,244
1981,26,3,4850.6900000000005,3,1,2,312
1982,52,8,10897.34,2,4,4,244
1983,2,4,5795.41,4,1,2,412
1984,19,7,10526.43,3,3,4,334
1985,0,7,7022.76,4,3,3,433
1986,44,6,4472.25,3,2,2,322
1987,42,4,3721.38,3,1,1,311
1988,26,8,10687.63,3,4,4,344
1989,114,4,5139.46,1,1,2,112
1990,9,9,7905.38,4,4,3,443
1991,1,10,12813.27,4,4,4,444
1992,22,10,14165.05,3,4,4,344
1993,6,9,9008.4,4,4,4,444
1994,2,6,7273.34,4,2,3,423
1995,125,6,5245.66,1,2,2,122
1996,13,7,6300.450000000001,4,3,3,433
1997,61,5,4713.72,2,2,2,222
1998,156,4,5359.34,1,1,2,112
1999,3,7,8432.98,4,3,4,434
2000,44,3,2951.12,3,1,1,311
2001,55,8,10016.79,2,4,4,244
2002,97,3,2637.04,1,1,1,111
2003,219,2,1821.05,1,1,1,111
2004,46,5,6042.51,2,2,3,223
2005,5,6,7337.82,4,2,3,423
2006,161,5,6192.77,1,2,3,123
2007,144,4,6309.450000000001,1,1,3,113
2008,70,7,7961.95,2,3,3,233
2009,5,7,7073.18,4,3,3,433
2010,34,5,5466.66,3,2,2,322
2011,315,3,2057.82,1,1,1,111
2012,13,5,5492.34,4,2,2,422
2013,15,10,9944.76,4,4,4,444
2014,82,7,7628.8099999999995,2,3,3,233
2015,62,7,8012.0,2,3,3,233
2016,68,6,5897.56,2,2,2,222
2017,12,6,7420.3099999999995,4,2,3,423
2018,35,7,7597.12,3,3,3,333
2019,22,9,10876.279999999999,3,4,4,344
2020,43,7,8810.74,3,3,4,334
2021,125,2,802.88,1,1,1,111
2022,13,5,5843.24,4,2,2,422
2023,13,10,10149.33,4,4,4,444
2024,26,6,5998.77,3,2,2,322
2025,56,4,4120.88,2,1,1,211
2026,182,4,6109.3,1,1,3,113
2027,14,7,6353.8099999999995,4,3,3,433
2028,40,7,7274.75,3,3,3,333
2029,1,9,6555.91,4,4,3,443
2030,149,4,6169.62,1,1,3,113
2031,48,4,4477.1900000000005,2,1,2,212
2032,5,2,1640.3,4,1,1,411
2033,11,7,10152.52,4,3,4,434
2034,53,8,9042.36,2,4,4,244
2035,127,4,3371.7999999999997,1,1,1,111
2036,51,12,10761.29,2,4,4,244
2037,28,4,4403.780000000001,3,1,2,312
2038,13,4,4230.27,4,1,2,412
2039,151,5,5594.110000000001,1,2,2,122
2040,96,2,3028.8900000000003,1,1,1,111
2041,50,6,7729.64,2,2,3,223
2042,11,3,4170.51,4,1,1,411
2043,83,5,6704.41,2,2,3,223
2044,5,5,7468.57,4,2,3,423
2045,74,9,9255.03,2,4,4,244
2046,33,9,13347.529999999999,3,4,4,344
2047,67,2,3132.77,2,1,1,211
2048,23,7,8820.57,3,3,4,334
2049,50,6,7403.76,2,2,3,223
2050,6,4,4483.5,4,1,2,412
2051,29,6,7376.93,3,2,3,323
2052,181,9,7052.08,1,4,3,143
2053,5,6,7727.0,4,2,3,423
2054,1,4,5248.59,4,1,2,412
2055,0,9,12172.04,4,4,4,444
2056,202,2,1829.4899999999998,1,1,1,111
2057,16,6,6889.26,4,2,3,423
2058,132,7,7546.98,1,3,3,133
2059,116,4,2702.14,1,1,1,111
2060,5,11,11179.22,4,4,4,444
2061,54,6,8403.650000000001,2,2,4,224
2062,42,5,6976.84,3,2,3,323
2063,9,5,4125.82,4,2,1,421
2064,106,5,5871.14,1,2,2,122
2065,215,4,4870.0599999999995,1,1,2,112
2066,126,5,6115.09,1,2,3,123
2067,30,8,9622.05,3,4,4,344
2068,159,5,5158.92,1,2,2,122
2069,56,6,10361.07,2,2,4,224
2070,4,9,12319.539999999999,4,4,4,444
2071,22,7,5340.02,3,3,2,332
2072,8,13,11845.439999999999,4,4,4,444
2073,18,8,8097.38,3,4,3,343
2075,4,4,5575.41,4,1,2,412
2076,48,8,12082.72,2,4,4,244
2077,26,3,4642.2,3,1,2,312
2078,20,6,7319.86,3,2,3,323
2079,3,3,4631.31,4,1,2,412
2080,149,6,6668.6,1,2,3,123
2081,11,5,5586.19,4,2,2,422
2082,1,7,6778.84,4,3,3,433
2083,15,9,10347.279999999999,4,4,4,444
2084,49,3,1985.07,2,1,1,211
2085,212,3,4294.14,1,1,2,112
2086,98,3,3812.2200000000003,1,1,1,111
